ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,tract_id
10000219,HY190166,03/18/2015 07:00:00 PM,009XX S WABASH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,123,1,2,32,06,1176929.0,1896154.0,2015,02/10/2018 03:50:01 PM,41.870389764,-87.625902397,"(41.870389764, -87.625902397)",1400000US1703117031320600
10000220,HY190152,03/19/2015 05:00:00 AM,036XX W 60TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,8,13,65,07,1153203.0,1864251.0,2015,02/10/2018 03:50:01 PM,41.783347308,-87.713852929,"(41.783347308, -87.713852929)",1400000US1703117031650100
10000227,HY190155,03/19/2015 04:52:00 AM,035XX S WASHTENAW AVE,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,911,9,12,58,05,1158945.0,1880891.0,2015,02/10/2018 03:50:01 PM,41.828894171,-87.692345655,"(41.828894171, -87.692345655)",1400000US1703117031580100
10000233,HY189165,03/18/2015 10:45:00 AM,042XX W MADISON ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1115,11,28,26,08B,1148070.0,1899674.0,2015,02/10/2018 03:50:01 PM,41.88065283,-87.731763004,"(41.88065283, -87.731763004)",1400000US1703117031260600
10000234,HY190158,03/19/2015 05:50:00 AM,033XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,False,False,1123,11,28,27,06,1154061.0,1900783.0,2015,02/10/2018 03:50:01 PM,41.883578698,-87.709734846,"(41.883578698, -87.709734846)",1400000US1703117031836800
10000239,HY189270,03/11/2015 12:01:00 AM,044XX W CONGRESS PKWY,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,1131,11,24,26,05,1146931.0,1897323.0,2015,02/10/2018 03:50:01 PM,41.874223242,-87.73600543399999,"(41.874223242, -87.736005434)",1400000US1703117031260500
10000241,HY188049,03/15/2015 08:45:00 PM,014XX N HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2535,25,30,23,14,1149786.0,1909239.0,2015,02/10/2018 03:50:01 PM,41.90686701,-87.72521301799999,"(41.90686701, -87.725213018)",1400000US1703117031230700
10000257,HY190157,03/19/2015 05:20:00 AM,078XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,624,6,6,69,06,1182925.0,1853122.0,2015,02/10/2018 03:50:01 PM,41.75216896,-87.605227966,"(41.75216896, -87.605227966)",1400000US1703117031691400
10000258,HY189245,03/13/2015 03:00:00 PM,078XX S BURNHAM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,421,4,7,43,26,1196083.0,1853483.0,2015,02/10/2018 03:50:01 PM,41.752843891,-87.55699864299999,"(41.752843891, -87.556998643)",1400000US1703117031431301
10000267,HY190175,03/19/2015 07:05:00 AM,069XX S TALMAN AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,831,8,18,66,18,1159903.0,1858628.0,2015,02/10/2018 03:50:01 PM,41.76778191,-87.68944263799999,"(41.76778191, -87.689442638)",1400000US1703117031660900
10000268,HY189169,03/18/2015 09:00:00 AM,077XX S DREXEL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,624,6,6,69,05,1183574.0,1853884.0,2015,02/10/2018 03:50:01 PM,41.75424487,-87.60282598299999,"(41.75424487, -87.602825983)",1400000US1703117031691500
10000275,HY190183,03/18/2015 12:00:00 PM,008XX E 79TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,624,6,8,44,11,1183359.0,1852811.0,2015,02/10/2018 03:50:01 PM,41.751305454000004,-87.60364723,"(41.751305454, -87.60364723)",1400000US1703117031691500
10000280,HY190195,03/19/2015 07:55:00 AM,052XX S KEELER AVE,0810,THEFT,OVER $500,OTHER,False,False,815,8,23,62,06,1149253.0,1869549.0,2015,02/10/2018 03:50:01 PM,41.797963022,-87.728198426,"(41.797963022, -87.728198426)",1400000US1703117031570500
10000284,HY190189,03/18/2015 05:00:00 PM,016XX W PRATT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,2432,24,49,1,14,1164115.0,1945239.0,2015,02/10/2018 03:50:01 PM,42.005361858,-87.671555401,"(42.005361858, -87.671555401)",1400000US1703117031010702
10000290,HY190191,03/18/2015 04:00:00 PM,005XX N MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1214,12,27,24,14,1168726.0,1903762.0,2015,02/10/2018 03:50:01 PM,41.891448235,-87.65579755,"(41.891448235, -87.65579755)",1400000US1703117031243500
10000299,HY189997,03/18/2015 09:15:00 PM,111XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,False,True,2234,22,34,75,06,1171972.0,1831054.0,2015,02/10/2018 03:50:01 PM,41.691858549,-87.646011379,"(41.691858549, -87.646011379)",1400000US1703117031750600
10000305,HY190171,03/19/2015 07:00:00 AM,0000X W MONROE ST,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,DRUG STORE,False,False,112,1,42,32,04B,1175721.0,1899903.0,2015,02/10/2018 03:50:01 PM,41.880704482,-87.630224558,"(41.880704482, -87.630224558)",1400000US1703117031839100
10000307,HY190210,03/19/2015 07:45:00 AM,069XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,734,7,17,67,14,1168859.0,1858667.0,2015,02/10/2018 03:50:01 PM,41.767700258000005,-87.65661368299999,"(41.767700258, -87.656613683)",1400000US1703117031834900
10000312,HY190164,03/19/2015 06:07:00 AM,0000X W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,634,6,21,44,06,1176822.0,1847277.0,2015,02/10/2018 03:50:01 PM,41.736269116,-87.62776824299999,"(41.736269116, -87.627768243)",1400000US1703117031842400
10000324,HY190190,03/19/2015 07:20:00 AM,061XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2413,24,50,2,08B,1153910.0,1940760.0,2015,02/10/2018 03:50:01 PM,41.993281593,-87.709220588,"(41.993281593, -87.709220588)",1400000US1703117031020702
10000329,HY190202,03/13/2015 07:30:00 AM,023XX E 93RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,413,4,7,48,14,1193149.0,1843751.0,2015,02/10/2018 03:50:01 PM,41.726210575,-87.568067496,"(41.726210575, -87.568067496)",1400000US1703117031480400
10000337,HY189094,03/14/2015 03:30:00 AM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,False,411,4,8,43,08B,1188234.0,1855158.0,2015,02/10/2018 03:50:01 PM,41.757630995,-87.58570824899999,"(41.757630995, -87.585708249)",1400000US1703117031834200
10000345,HY190216,03/17/2015 02:00:00 PM,132XX S BRAINARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,433,4,10,55,14,1197277.0,1817669.0,2015,02/10/2018 03:50:01 PM,41.654537207,-87.55381118,"(41.654537207, -87.55381118)",1400000US1703117031550200
10000346,HY190229,03/18/2015 04:00:00 PM,067XX N GLENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2432,24,40,1,06,1165705.0,1945025.0,2015,02/10/2018 03:50:01 PM,42.004740764,-87.66571183,"(42.004740764, -87.66571183)",1400000US1703117031010502
10000348,HY190226,12/15/2014 04:00:00 PM,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,18,42,8,11,1176796.0,1903917.0,2014,02/10/2018 03:50:01 PM,41.891694878,-87.62615583200001,"(41.891694878, -87.626155832)",1400000US1703117031081500
10000354,HY190222,03/18/2015 07:00:00 PM,051XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1533,15,28,25,14,1142013.0,1899535.0,2015,02/10/2018 03:50:01 PM,41.880385748,-87.754007496,"(41.880385748, -87.754007496)",1400000US1703117031251800
10000361,HY190207,03/19/2015 07:15:00 AM,057XX N MANTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1622,16,45,11,06,1137655.0,1938180.0,2015,02/10/2018 03:50:01 PM,41.986511378,-87.769075949,"(41.986511378, -87.769075949)",1400000US1703117031110100
10000362,HY190214,03/18/2015 03:15:00 PM,003XX S DAMEN AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1225,12,2,28,08A,1163119.0,1898512.0,2015,02/10/2018 03:50:01 PM,41.877161446,-87.676536946,"(41.877161446, -87.676536946)",1400000US1703117031838100
10000364,HY190177,03/18/2015 06:30:00 PM,020XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1235,12,25,31,14,1167351.0,1890405.0,2015,02/10/2018 03:50:01 PM,41.854825243,-87.661231357,"(41.854825243, -87.661231357)",1400000US1703117031310600
10000366,HY190228,03/18/2015 09:00:00 PM,013XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1224,12,27,28,14,1167730.0,1901073.0,2015,02/10/2018 03:50:01 PM,41.884090949000004,-87.659532917,"(41.884090949, -87.659532917)",1400000US1703117031833000
10000372,HY190010,03/18/2015 05:01:00 PM,051XX S DAMEN AVE,0460,BATTERY,SIMPLE,OTHER,False,False,932,9,16,61,08B,1163886.0,1870768.0,2015,02/10/2018 03:50:01 PM,41.801012898,-87.674502123,"(41.801012898, -87.674502123)",1400000US1703117031611600
10000373,HY190186,03/19/2015 07:25:00 AM,094XX S EWING AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,432,4,10,52,08A,1201410.0,1843206.0,2015,02/10/2018 03:50:01 PM,41.724509539,-87.537825938,"(41.724509539, -87.537825938)",1400000US1703117031520100
10000374,HY190167,03/18/2015 07:51:00 AM,0000X W KINZIE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1831,18,42,8,06,1175704.0,1903008.0,2015,02/10/2018 03:50:01 PM,41.88922516,-87.630193562,"(41.88922516, -87.630193562)",1400000US1703117031081700
10000392,HY190209,03/18/2015 10:00:00 PM,013XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1011,10,24,29,14,1149598.0,1893420.0,2015,02/10/2018 03:50:01 PM,41.863461605,-87.726314672,"(41.863461605, -87.726314672)",1400000US1703117031290900
10000395,HY190178,03/19/2015 06:50:00 AM,001XX E 71ST ST,0860,THEFT,RETAIL THEFT,GAS STATION,True,False,322,3,6,69,06,1178567.0,1857978.0,2015,02/10/2018 03:50:01 PM,41.76559446,-87.621050648,"(41.76559446, -87.621050648)",1400000US1703117031690400
10000399,HY190193,03/19/2015 07:30:00 AM,063XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3,20,42,08B,1180667.0,1863128.0,2015,02/10/2018 03:50:01 PM,41.779678598000004,-87.61319547299999,"(41.779678598, -87.613195473)",1400000US1703117031420700
10000404,HY190170,03/19/2015 07:00:00 AM,038XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1723,17,39,14,06,1149937.0,1931622.0,2015,02/10/2018 03:50:01 PM,41.96828488,-87.724073979,"(41.96828488, -87.724073979)",1400000US1703117031140301
10000420,HY190232,03/14/2015 03:00:00 AM,033XX N NATOMA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1632,16,36,17,14,1131482.0,1921714.0,2015,02/10/2018 03:50:01 PM,41.941436334,-87.79216311,"(41.941436334, -87.79216311)",1400000US1703117031171000
10000423,HY190203,03/19/2015 07:10:00 AM,031XX N MASON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2514,25,30,19,08A,1136171.0,1920257.0,2015,02/10/2018 03:50:01 PM,41.937355645,-87.77496374399999,"(41.937355645, -87.774963744)",1400000US1703117031190402
4755307,HM367521,01/23/2002 12:00:00 AM,077XX S GREENWOOD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,624,6,8,69,06,,,2002,08/17/2015 03:03:40 PM,,,,
10000424,HY190160,03/19/2015 05:09:00 AM,049XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,True,False,1533,15,28,25,18,1143587.0,1899210.0,2015,02/10/2018 03:50:01 PM,41.879464606999996,-87.748235993,"(41.879464607, -87.748235993)",1400000US1703117031252202
10000433,HY190233,03/19/2015 06:27:00 AM,069XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,322,3,6,69,08B,1179235.0,1859209.0,2015,02/10/2018 03:50:01 PM,41.768957248,-87.618564735,"(41.768957248, -87.618564735)",1400000US1703117031690400
10000440,HY190236,03/19/2015 08:30:00 AM,051XX S CICERO AVE,0560,ASSAULT,SIMPLE,STREET,False,True,815,8,23,56,08A,1145227.0,1870163.0,2015,02/10/2018 03:50:01 PM,41.799724761,-87.74294722,"(41.799724761, -87.74294722)",1400000US1703117031835200
10000441,HY190200,03/19/2015 07:30:00 AM,074XX S OAKLEY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,835,8,18,66,04B,1162357.0,1855375.0,2015,02/10/2018 03:50:01 PM,41.758804446999996,-87.680538065,"(41.758804447, -87.680538065)",1400000US1703117031661000
10000447,HY190213,03/18/2015 11:30:00 PM,047XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),False,False,815,8,23,56,14,1145161.0,1872678.0,2015,02/10/2018 03:50:01 PM,41.806627559,-87.74312593,"(41.806627559, -87.74312593)",1400000US1703117031560400
10000448,HY190184,03/19/2015 06:57:00 AM,028XX W COLUMBUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,False,True,835,8,18,70,26,1158650.0,1853658.0,2015,02/10/2018 03:50:01 PM,41.754169124,-87.69417083799999,"(41.754169124, -87.694170838)",1400000US1703117031700100
10000451,HY190258,03/18/2015 10:00:00 AM,053XX W ADDISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,1634,16,38,15,07,1140224.0,1923421.0,2015,02/10/2018 03:50:01 PM,41.945964568,-87.759990305,"(41.945964568, -87.759990305)",1400000US1703117031150700
10000453,HY189295,03/18/2015 09:30:00 AM,050XX W BELMONT AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,1634,16,30,15,03,1142306.0,1920808.0,2015,02/10/2018 03:50:01 PM,41.938755778,-87.752402574,"(41.938755778, -87.752402574)",1400000US1703117031151001
10000456,HY190278,03/16/2015 09:00:00 PM,012XX N MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1423,14,26,24,06,1159179.0,1908133.0,2015,02/10/2018 03:50:01 PM,41.903644142,-87.690738955,"(41.903644142, -87.690738955)",1400000US1703117031241100
10000458,HY190255,03/19/2015 07:30:00 AM,023XX N TRIPP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2522,25,31,20,07,1147665.0,1915158.0,2015,02/10/2018 03:50:01 PM,41.923150324,-87.732852168,"(41.923150324, -87.732852168)",1400000US1703117031200300
10000459,HY190256,03/16/2015 08:00:00 PM,024XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1431,14,1,22,06,1159286.0,1916257.0,2015,02/10/2018 03:50:01 PM,41.925934815,-87.69012211799999,"(41.925934815, -87.690122118)",1400000US1703117031830900
10000461,HY190271,03/01/2015 05:00:00 PM,031XX W PALMER BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1414,14,35,22,06,1154986.0,1914307.0,2015,02/10/2018 03:50:01 PM,41.920671283000004,-87.705974981,"(41.920671283, -87.705974981)",1400000US1703117031221200
10000464,HY190254,03/18/2015 09:00:00 AM,037XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1921,19,47,5,11,1161033.0,1924647.0,2015,02/10/2018 03:50:01 PM,41.948921350999996,-87.683469047,"(41.948921351, -87.683469047)",1400000US1703117031050500
10000465,HY190234,12/15/2014 04:30:00 PM,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,18,42,8,11,1177303.0,1905177.0,2014,02/10/2018 03:50:01 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)",1400000US1703117031081401
10000466,HY190168,03/19/2015 05:10:00 AM,058XX S RICHMOND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,824,8,14,63,07,1157711.0,1865787.0,2015,02/10/2018 03:50:01 PM,41.787471997,-87.69728327700001,"(41.787471997, -87.697283277)",1400000US1703117031630800
10000468,HY190163,03/14/2015 08:00:00 AM,035XX N NEENAH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1632,16,36,17,14,1132077.0,1922909.0,2015,02/10/2018 03:50:01 PM,41.944705219,-87.789948362,"(41.944705219, -87.789948362)",1400000US1703117031171000
10000471,HY190223,03/18/2015 01:30:00 PM,032XX N BROADWAY,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1925,19,44,6,06,1171684.0,1921595.0,2015,02/10/2018 03:50:01 PM,41.940318272,-87.644408194,"(41.940318272, -87.644408194)",1400000US1703117031062000
10000472,HY190217,02/12/2015 09:00:00 AM,078XX S OGLESBY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,414,4,7,43,26,1193227.0,1853461.0,2015,02/10/2018 03:50:01 PM,41.752853763000005,-87.567465245,"(41.752853763, -87.567465245)",1400000US1703117031431200
10000473,HY190204,03/19/2015 07:59:00 AM,002XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1532,15,28,25,08A,1143003.0,1901153.0,2015,02/10/2018 03:50:01 PM,41.884807341999995,-87.75033191,"(41.884807342, -87.75033191)",1400000US1703117031251800
10000474,HY190206,03/19/2015 08:00:00 AM,020XX N MAGNOLIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1811,18,43,7,14,1167648.0,1913795.0,2015,02/10/2018 03:50:01 PM,41.919002716,-87.659467066,"(41.919002716, -87.659467066)",1400000US1703117031832500
10000475,HY190301,03/19/2015 12:01:00 AM,002XX N LEAMINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1532,15,28,25,14,1142000.0,1901174.0,2015,02/10/2018 03:50:01 PM,41.884883608,-87.754014605,"(41.884883608, -87.754014605)",1400000US1703117031251800
10000477,HY190294,03/10/2015 03:30:00 PM,004XX E 34TH ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,211,2,4,35,08B,1179925.0,1882604.0,2015,02/10/2018 03:50:01 PM,41.833139425,-87.61531921299999,"(41.833139425, -87.615319213)",1400000US1703117031351000
10000489,HY189958,03/18/2015 09:35:00 PM,060XX W GUNNISON ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,1622,16,45,11,22,1135119.0,1931610.0,2015,02/10/2018 03:50:01 PM,41.968528173,-87.778559988,"(41.968528173, -87.778559988)",1400000US1703117031110300
10000513,HY190279,03/18/2015 09:30:00 PM,005XX E 77TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,624,6,6,69,06,1181109.0,1854073.0,2015,02/10/2018 03:50:01 PM,41.754820587,-87.61185351799999,"(41.754820587, -87.611853518)",1400000US1703117031691400
10000517,HY190259,11/15/2014 12:00:00 PM,082XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,631,6,8,44,26,1184330.0,1850584.0,2014,02/10/2018 03:50:01 PM,41.745171682,-87.600158569,"(41.745171682, -87.600158569)",1400000US1703117031440102
10000524,HY190240,02/04/2015 01:07:00 PM,004XX W 80TH ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,"SCHOOL, PUBLIC, BUILDING",False,True,621,6,21,44,26,1174759.0,1851879.0,2015,02/10/2018 03:50:01 PM,41.748943754,-87.63518954700001,"(41.748943754, -87.635189547)",1400000US1703117031842400
10000536,HY190281,02/11/2015 08:00:00 AM,045XX N PAULINA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1912,19,47,3,11,1164410.0,1930173.0,2015,02/10/2018 03:50:01 PM,41.964014013,-87.670898781,"(41.964014013, -87.670898781)",1400000US1703117031031900
10000543,HY190305,03/19/2015 09:54:00 AM,077XX S EBERHART AVE,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,624,6,6,69,06,1180917.0,1853704.0,2015,02/10/2018 03:50:01 PM,41.753812427,-87.612568465,"(41.753812427, -87.612568465)",1400000US1703117031691400
10000548,HY190165,03/18/2015 09:00:00 PM,038XX W GRENSHAW ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1133,11,24,29,05,1150938.0,1894764.0,2015,02/10/2018 03:50:01 PM,41.867123593,-87.72136041899999,"(41.867123593, -87.721360419)",1400000US1703117031843000
10000554,HY190310,03/18/2015 09:00:00 AM,087XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2223,22,21,71,26,1172838.0,1846890.0,2015,02/10/2018 03:50:01 PM,41.735295836,-87.64237558200001,"(41.735295836, -87.642375582)",1400000US1703117031711500
10000556,HY190295,03/19/2015 09:30:00 AM,055XX W BELMONT AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,2514,25,30,19,06,1138889.0,1920726.0,2015,02/10/2018 03:50:01 PM,41.938593616,-87.764963064,"(41.938593616, -87.764963064)",1400000US1703117031190300
10000557,HY190270,03/19/2015 01:00:00 AM,085XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,835,8,18,70,14,1160346.0,1847588.0,2015,02/10/2018 03:50:01 PM,41.737477354,-87.68812230399999,"(41.737477354, -87.688122304)",1400000US1703117031700502
10000560,HY190306,03/18/2015 03:05:00 PM,028XX W POPE JOHN PAUL II DR,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,921,9,12,58,08A,1158240.0,1876017.0,2015,02/10/2018 03:50:01 PM,41.815533722,-87.69506511600001,"(41.815533722, -87.695065116)",1400000US1703117031580502
10000561,HY190308,03/19/2015 09:10:00 AM,009XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1112,11,27,23,08B,1149886.0,1905933.0,2015,02/10/2018 03:50:01 PM,41.897793069,-87.72493180200001,"(41.897793069, -87.724931802)",1400000US1703117031231200
10000566,HY190239,03/19/2015 07:55:00 AM,003XX W 106TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,512,5,34,49,08B,1175843.0,1834300.0,2015,02/10/2018 03:50:01 PM,41.700680418000005,-87.63174238,"(41.700680418, -87.63174238)",1400000US1703117031491000
10000572,HY190319,03/19/2015 09:50:00 AM,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1533,15,28,25,18,1144078.0,1899221.0,2015,02/10/2018 03:50:01 PM,41.879485593000005,-87.74643281899999,"(41.879485593, -87.746432819)",1400000US1703117031252202
10000573,HY190292,03/17/2015 11:00:00 AM,018XX N HUDSON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1813,18,43,7,06,1172976.0,1912460.0,2015,02/10/2018 03:50:01 PM,41.915222862,-87.639931215,"(41.915222862, -87.639931215)",1400000US1703117031071600
10000586,HY190318,03/19/2015 07:30:00 AM,032XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,True,1634,16,30,15,08B,1141792.0,1921221.0,2015,02/10/2018 03:50:01 PM,41.939898633,-87.754281422,"(41.939898633, -87.754281422)",1400000US1703117031151001
10000588,HY190297,03/15/2015 07:30:00 AM,002XX N COLUMBUS DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,114,1,42,32,06,1178301.0,1901977.0,2015,02/10/2018 03:50:01 PM,41.886337253,-87.620687893,"(41.886337253, -87.620687893)",1400000US1703117031320100
10000591,HY190339,03/17/2015 09:45:00 AM,018XX W 80TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,611,6,18,71,08B,1165563.0,1851632.0,2015,02/10/2018 03:50:01 PM,41.748465764,-87.66889417600001,"(41.748465764, -87.668894176)",1400000US1703117031710500
10000594,HY190287,03/19/2015 01:10:00 AM,018XX W 19TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1234,12,25,31,07,1164337.0,1890768.0,2015,02/10/2018 03:50:01 PM,41.855885555,-87.67228376,"(41.855885555, -87.67228376)",1400000US1703117031310900
10000613,HY190303,03/18/2015 12:20:00 PM,054XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,False,False,1633,16,38,15,06,1139410.0,1926064.0,2015,02/10/2018 03:50:01 PM,41.953232117,-87.762917679,"(41.953232117, -87.762917679)",1400000US1703117031150700
